fp_id_bright,fp_id_dim,name_bright,name_dim,color_bright,color_dim,qy_bright,qy_dim,delta_qy,seq_identity,d_exp_to_planar_bright,d_exp_to_planar_dim,d_exp_to_planar_delta,d_exp_to_planar_concordant,b_factor_ratio_bright,b_factor_ratio_dim,b_factor_ratio_delta,b_factor_ratio_concordant,n_polar_O2_32_bright,n_polar_O2_32_dim,n_polar_O2_32_delta,n_polar_O2_32_concordant,f_allowed_P_folded_bright,f_allowed_P_folded_dim,f_allowed_P_folded_delta,f_allowed_P_folded_concordant,f_allowed_folded_bright,f_allowed_folded_dim,f_allowed_folded_delta,f_allowed_folded_concordant
sg11,gfpmut2,sg11,,green,green,0.84,0.73,0.10999999999999999,0.944206008583691,0.8391876723508233,4.965202373941669,-4.126014701590846,1,0.3423159871143031,0.7013983100813879,-0.35908232296708475,1,1.0,2.0,-1.0,0.0,0.4166666666666667,0.4166666666666667,0.0,,0.0142746913580246,0.0165895061728395,-0.0023148148148148997,1.0
sg12,gfpmut2,sg12,,green,green,0.85,0.73,0.12,0.9313304721030042,0.680750842716183,4.965202373941669,-4.2844515312254865,1,0.3635704715165737,0.7013983100813879,-0.3378278385648142,1,3.0,2.0,1.0,1.0,0.2777777777777778,0.4166666666666667,-0.1388888888888889,1.0,0.0084876543209876,0.0165895061728395,-0.0081018518518519,1.0
gfpmut2,sg42,,sg42,green,blue,0.73,0.24,0.49,0.9399141630901288,4.965202373941669,3.6134206786593697,1.3517816952822996,0,0.7013983100813879,0.4073786470055031,0.2940196630758848,0,2.0,2.0,0.0,,0.4166666666666667,0.4444444444444444,-0.027777777777777735,1.0,0.0165895061728395,0.0243055555555555,-0.007716049382716,1.0
gfpmut2,sg50,,sg50,green,blue,0.73,0.25,0.48,0.9356223175965666,4.965202373941669,3.830023201236357,1.1351791727053122,0,0.7013983100813879,0.3852094038984007,0.3161889061829872,0,2.0,2.0,0.0,,0.4166666666666667,0.5138888888888888,-0.09722222222222215,1.0,0.0165895061728395,0.0295138888888888,-0.012924382716049301,1.0
gfpmut2,usgfp,,usGFP,green,green,0.73,0.45,0.27999999999999997,0.9152542372881356,4.965202373941669,9.993402015243028,-5.0281996413013585,1,0.7013983100813879,0.7710822140299445,-0.06968390394855661,1,2.0,2.0,0.0,,0.4166666666666667,0.4444444444444444,-0.027777777777777735,1.0,0.0165895061728395,0.0204475308641975,-0.003858024691358,1.0
gfpmut2,venus,,Venus,green,yellow,0.73,0.57,0.16000000000000003,0.9527896995708155,4.965202373941669,0.8793968677909777,4.085805506150692,0,0.7013983100813879,0.7451504322657746,-0.04375212218438673,1,2.0,3.0,-1.0,0.0,0.4166666666666667,0.25,0.16666666666666669,0.0,0.0165895061728395,0.0069444444444444,0.009645061728395101,0.0
wascfp,gfpmut2,WasCFP,,cyan,green,0.85,0.73,0.12,0.9313304721030042,8.95642589697827,4.965202373941669,3.9912235230366013,0,0.9870295237928056,0.7013983100813879,0.28563121371141775,0,1.0,2.0,-1.0,0.0,0.0,0.4166666666666667,-0.4166666666666667,1.0,0.0,0.0165895061728395,-0.0165895061728395,1.0
hyperfolder-yfp,gfpmut3,Hyperfolder YFP,,yellow,green,0.6,0.39,0.20999999999999996,0.8995633187772926,5.4045296899001665,6.738755906993163,-1.3342262170929962,1,0.7434078753146292,0.7940009563338566,-0.05059308101922744,1,2.0,2.0,0.0,,0.3055555555555556,0.3472222222222222,-0.04166666666666663,1.0,0.0142746913580246,0.01581790123456785,-0.0015432098765432497,1.0
mcerulean3,gfpmut3,mCerulean3,,cyan,green,0.87,0.39,0.48,0.9194915254237288,3.160847638098579,6.738755906993163,-3.577908268894584,1,0.6393318841703642,0.7940009563338566,-0.15466907216349235,1,2.0,2.0,0.0,,0.0694444444444444,0.3472222222222222,-0.2777777777777778,1.0,0.0042438271604938,0.01581790123456785,-0.01157407407407405,1.0
monomeric-hyperfolder-yfp,gfpmut3,Monomeric hyperfolder YFP,,yellow,green,0.62,0.39,0.22999999999999998,0.8908296943231441,8.302266327400943,6.738755906993163,1.5635104204077805,0,0.6614060355781651,0.7940009563338566,-0.13259492075569146,1,3.0,2.0,1.0,1.0,0.2777777777777778,0.3472222222222222,-0.06944444444444442,1.0,0.0173611111111111,0.01581790123456785,0.0015432098765432514,0.0
mturquoise,gfpmut3,mTurquoise,,cyan,green,0.84,0.39,0.44999999999999996,0.9519650655021834,7.071648546320366,6.738755906993163,0.3328926393272038,0,0.5993911980927238,0.7940009563338566,-0.1946097582411328,1,2.0,2.0,0.0,,0.0694444444444444,0.3472222222222222,-0.2777777777777778,1.0,0.0046296296296296,0.01581790123456785,-0.01118827160493825,1.0
mturquoise2,gfpmut3,mTurquoise2,,cyan,green,0.93,0.39,0.54,0.9409282700421941,7.004749838508629,6.738755906993163,0.26599393151546646,0,0.5267100163237356,0.7940009563338566,-0.267290940010121,1,2.0,2.0,0.0,,0.0555555555555555,0.3472222222222222,-0.29166666666666674,1.0,0.0032793209876543,0.01581790123456785,-0.01253858024691355,1.0
gfpmut3,mturquoise2_t203y,,,green,cyan,0.39,0.23,0.16,0.9606986899563319,6.738755906993163,4.866948156070746,1.8718077509224162,0,0.7940009563338566,0.7031702439128522,0.09083071242100438,0,2.0,2.0,0.0,,0.3472222222222222,0.3055555555555556,0.04166666666666663,0.0,0.01581790123456785,0.0169753086419753,-0.0011574074074074507,1.0
mvenus,gfpmut3,,,yellow,green,0.64,0.39,0.25,0.9606986899563319,8.526985753626517,6.738755906993163,1.7882298466333548,0,0.6912986019403701,0.7940009563338566,-0.10270235439348652,1,3.0,2.0,1.0,1.0,0.3055555555555556,0.3472222222222222,-0.04166666666666663,1.0,0.0162037037037037,0.01581790123456785,0.0003858024691358493,0.0
nowgfp,gfpmut3,,,orange,green,0.76,0.39,0.37,0.8951965065502183,7.728564013110208,6.738755906993163,0.989808106117045,0,0.8767669888870082,0.7940009563338566,0.08276603255315162,0,2.0,2.0,0.0,,0.0833333333333333,0.3472222222222222,-0.2638888888888889,1.0,0.0086805555555555,0.01581790123456785,-0.00713734567901235,1.0
gfpmut3,rsfolder,,rsFolder,green,green,0.39,0.25,0.14,0.935064935064935,6.738755906993163,13.608141629658327,-6.8693857226651645,1,0.7940009563338566,0.6870917030197283,0.10690925331412826,0,2.0,2.5,-0.5,0.0,0.3472222222222222,0.4027777777777778,-0.05555555555555558,1.0,0.01581790123456785,0.0256558641975308,-0.009837962962962951,1.0
gfpmut3,rsfolder2,,,green,unknown,0.39,0.23,0.16,0.9391304347826087,6.738755906993163,6.501292062643084,0.23746384435007872,0,0.7940009563338566,0.6152605872730383,0.17874036906081825,0,2.0,2.0,0.0,,0.3472222222222222,0.1111111111111111,0.2361111111111111,0.0,0.01581790123456785,0.003858024691358,0.01195987654320985,0.0
scfp3a,gfpmut3,SCFP3A,,cyan,green,0.56,0.39,0.17000000000000004,0.9606986899563319,12.320871193073256,6.738755906993163,5.582115286080093,0,0.6799727340559207,0.7940009563338566,-0.11402822227793585,1,3.0,2.0,1.0,1.0,0.0694444444444444,0.3472222222222222,-0.2777777777777778,1.0,0.0048225308641975,0.01581790123456785,-0.01099537037037035,1.0
sg11,gfpmut3,sg11,,green,green,0.84,0.39,0.44999999999999996,0.9650655021834061,0.8391876723508233,6.738755906993163,-5.89956823464234,1,0.3423159871143031,0.7940009563338566,-0.4516849692195535,1,1.0,2.0,-1.0,0.0,0.4166666666666667,0.3472222222222222,0.06944444444444448,0.0,0.0142746913580246,0.01581790123456785,-0.0015432098765432497,1.0
sg12,gfpmut3,sg12,,green,green,0.85,0.39,0.45999999999999996,0.9519650655021834,0.680750842716183,6.738755906993163,-6.05800506427698,1,0.3635704715165737,0.7940009563338566,-0.4304304848172829,1,3.0,2.0,1.0,1.0,0.2777777777777778,0.3472222222222222,-0.06944444444444442,1.0,0.0084876543209876,0.01581790123456785,-0.00733024691358025,1.0
sg25,gfpmut3,sg25,,green,green,0.76,0.39,0.37,0.9475982532751092,2.122942579049703,6.738755906993163,-4.61581332794346,1,0.7579695700518932,0.7940009563338566,-0.03603138628196334,1,2.0,2.0,0.0,,0.2777777777777778,0.3472222222222222,-0.06944444444444442,1.0,0.0173611111111111,0.01581790123456785,0.0015432098765432514,0.0
gfpmut3,sg42,,sg42,green,blue,0.39,0.24,0.15000000000000002,0.9563318777292577,6.738755906993163,3.6134206786593697,3.125335228333793,0,0.7940009563338566,0.4073786470055031,0.3866223093283535,0,2.0,2.0,0.0,,0.3472222222222222,0.4444444444444444,-0.09722222222222221,1.0,0.01581790123456785,0.0243055555555555,-0.00848765432098765,1.0
gfpmut3,sg50,,sg50,green,blue,0.39,0.25,0.14,0.9519650655021834,6.738755906993163,3.830023201236357,2.9087327057568055,0,0.7940009563338566,0.3852094038984007,0.4087915524354559,0,2.0,2.0,0.0,,0.3472222222222222,0.5138888888888888,-0.16666666666666663,1.0,0.01581790123456785,0.0295138888888888,-0.013695987654320951,1.0
shardonnay,gfpmut3,SHardonnay,,yellow,green,0.75,0.39,0.36,0.9826086956521739,9.484217162741292,6.738755906993163,2.745461255748129,0,0.7154842955330971,0.7940009563338566,-0.07851666080075947,1,2.0,2.0,0.0,,0.3055555555555556,0.3472222222222222,-0.04166666666666663,1.0,0.011574074074074,0.01581790123456785,-0.0042438271604938495,1.0
superfolder-gfp,gfpmut3,Superfolder GFP,,green,green,0.65,0.39,0.26,0.9432314410480349,6.497055033161314,6.738755906993163,-0.24170087383184846,1,0.7777057067523352,0.7940009563338566,-0.016295249581521398,1,2.0,2.0,0.0,,0.4027777777777778,0.3472222222222222,0.05555555555555558,0.0,0.01678240740740735,0.01581790123456785,0.0009645061728395,0.0
turquoise-gl,gfpmut3,Turquoise-GL,,cyan,green,0.82,0.39,0.42999999999999994,0.9563318777292577,9.058769740879038,6.738755906993163,2.3200138338858753,0,0.5904691571252658,0.7940009563338566,-0.20353179920859077,1,2.5,2.0,0.5,1.0,0.0694444444444444,0.3472222222222222,-0.2777777777777778,1.0,0.00414737654320985,0.01581790123456785,-0.011670524691358,1.0
venus,gfpmut3,Venus,,yellow,green,0.57,0.39,0.17999999999999994,0.9650655021834061,0.8793968677909777,6.738755906993163,-5.859359039202185,1,0.7451504322657746,0.7940009563338566,-0.04885052406808199,1,3.0,2.0,1.0,1.0,0.25,0.3472222222222222,-0.09722222222222221,1.0,0.0069444444444444,0.01581790123456785,-0.008873456790123451,1.0
wascfp,gfpmut3,WasCFP,,cyan,green,0.85,0.39,0.45999999999999996,0.9519650655021834,8.95642589697827,6.738755906993163,2.217669989985108,0,0.9870295237928056,0.7940009563338566,0.19302856745894903,0,1.0,2.0,-1.0,0.0,0.0,0.3472222222222222,-0.3472222222222222,1.0,0.0,0.01581790123456785,-0.01581790123456785,1.0
shcp,hcred,shCP,HcRed,unknown,red,0.79,0.015,0.775,0.9321266968325792,38.33960417240862,47.57758107761568,-9.237976905207063,1,0.87905500549596,1.0513252202770331,-0.17227021478107307,1,1.0,1.0,0.0,,0.3611111111111111,0.1944444444444444,0.1666666666666667,0.0,0.0223765432098765,0.009645061728395,0.0127314814814815,0.0
shcp,hcred7,shCP,HcRed7,unknown,red,0.79,0.08,0.7100000000000001,0.9107142857142857,38.33960417240862,10.839451715579337,27.500152456829284,0,0.87905500549596,1.0177848024884149,-0.1387297969924548,1,1.0,2.0,-1.0,0.0,0.3611111111111111,0.25,0.1111111111111111,0.0,0.0223765432098765,0.0092592592592592,0.0131172839506173,0.0
mcerulean3,hyperfolder-yfp,mCerulean3,Hyperfolder YFP,cyan,yellow,0.87,0.6,0.27,0.8601694915254238,3.160847638098579,5.4045296899001665,-2.2436820518015876,1,0.6393318841703642,0.7434078753146292,-0.10407599114426491,1,2.0,2.0,0.0,,0.0694444444444444,0.3055555555555556,-0.23611111111111116,1.0,0.0042438271604938,0.0142746913580246,-0.010030864197530801,1.0
mturquoise,hyperfolder-yfp,mTurquoise,Hyperfolder YFP,cyan,yellow,0.84,0.6,0.24,0.9118942731277533,7.071648546320366,5.4045296899001665,1.6671188564202,0,0.5993911980927238,0.7434078753146292,-0.14401667722190536,1,2.0,2.0,0.0,,0.0694444444444444,0.3055555555555556,-0.23611111111111116,1.0,0.0046296296296296,0.0142746913580246,-0.009645061728395,1.0
mturquoise2,hyperfolder-yfp,mTurquoise2,Hyperfolder YFP,cyan,yellow,0.93,0.6,0.33000000000000007,0.8818565400843882,7.004749838508629,5.4045296899001665,1.6002201486084626,0,0.5267100163237356,0.7434078753146292,-0.21669785899089355,1,2.0,2.0,0.0,,0.0555555555555555,0.3055555555555556,-0.2500000000000001,1.0,0.0032793209876543,0.0142746913580246,-0.010995370370370301,1.0
hyperfolder-yfp,mturquoise2_t203y,Hyperfolder YFP,,yellow,cyan,0.6,0.23,0.37,0.9122807017543859,5.4045296899001665,4.866948156070746,0.5375815338294201,0,0.7434078753146292,0.7031702439128522,0.04023763140177694,0,2.0,2.0,0.0,,0.3055555555555556,0.3055555555555556,0.0,,0.0142746913580246,0.0169753086419753,-0.0027006172839507004,1.0
hyperfolder-yfp,mugfp,Hyperfolder YFP,muGFP,yellow,green,0.6,0.45,0.14999999999999997,0.9181034482758621,5.4045296899001665,22.566057794407698,-17.161528104507532,1,0.7434078753146292,0.7168092735655951,0.026598601749034056,0,2.0,2.0,0.0,,0.3055555555555556,0.3055555555555556,0.0,,0.0142746913580246,0.0069444444444444,0.0073302469135802005,0.0
nowgfp,hyperfolder-yfp,,Hyperfolder YFP,orange,yellow,0.76,0.6,0.16000000000000003,0.851528384279476,7.728564013110208,5.4045296899001665,2.324034323210041,0,0.8767669888870082,0.7434078753146292,0.13335911357237906,0,2.0,2.0,0.0,,0.0833333333333333,0.3055555555555556,-0.22222222222222227,1.0,0.0086805555555555,0.0142746913580246,-0.0055941358024691,1.0
hyperfolder-yfp,rsegfp,Hyperfolder YFP,,yellow,green,0.6,0.36,0.24,0.8717948717948718,5.4045296899001665,41.445106155417264,-36.0405764655171,1,0.7434078753146292,0.7605257949673585,-0.017117919652729352,1,2.0,2.5,-0.5,0.0,0.3055555555555556,0.33333333333333337,-0.02777777777777779,1.0,0.0142746913580246,0.01774691358024685,-0.00347222222222225,1.0
hyperfolder-yfp,rsegfp2,Hyperfolder YFP,rsEGFP2,yellow,green,0.6,0.3,0.3,0.8373983739837398,5.4045296899001665,19.4924235670019,-14.087893877101735,1,0.7434078753146292,0.5935189643645874,0.14988891095004175,0,2.0,2.0,0.0,,0.3055555555555556,0.01388888888888885,0.29166666666666674,0.0,0.0142746913580246,0.0032793209876543,0.010995370370370301,0.0
hyperfolder-yfp,rsfolder,Hyperfolder YFP,rsFolder,yellow,green,0.6,0.25,0.35,0.9177489177489178,5.4045296899001665,13.608141629658327,-8.203611939758161,1,0.7434078753146292,0.6870917030197283,0.056316172294900824,0,2.0,2.5,-0.5,0.0,0.3055555555555556,0.4027777777777778,-0.09722222222222221,1.0,0.0142746913580246,0.0256558641975308,-0.0113811728395062,1.0
hyperfolder-yfp,rsfolder2,Hyperfolder YFP,,yellow,unknown,0.6,0.23,0.37,0.9173913043478261,5.4045296899001665,6.501292062643084,-1.0967623727429174,1,0.7434078753146292,0.6152605872730383,0.1281472880415908,0,2.0,2.0,0.0,,0.3055555555555556,0.1111111111111111,0.19444444444444448,0.0,0.0142746913580246,0.003858024691358,0.0104166666666666,0.0
sg11,hyperfolder-yfp,sg11,Hyperfolder YFP,green,yellow,0.84,0.6,0.24,0.8942731277533039,0.8391876723508233,5.4045296899001665,-4.5653420175493435,1,0.3423159871143031,0.7434078753146292,-0.40109188820032604,1,1.0,2.0,-1.0,0.0,0.4166666666666667,0.3055555555555556,0.1111111111111111,0.0,0.0142746913580246,0.0142746913580246,0.0,
sg12,hyperfolder-yfp,sg12,Hyperfolder YFP,green,yellow,0.85,0.6,0.25,0.8810572687224669,0.680750842716183,5.4045296899001665,-4.723778847183984,1,0.3635704715165737,0.7434078753146292,-0.3798374037980555,1,3.0,2.0,1.0,1.0,0.2777777777777778,0.3055555555555556,-0.02777777777777779,1.0,0.0084876543209876,0.0142746913580246,-0.005787037037037,1.0
sg25,hyperfolder-yfp,sg25,Hyperfolder YFP,green,yellow,0.76,0.6,0.16000000000000003,0.8766519823788547,2.122942579049703,5.4045296899001665,-3.2815871108504635,1,0.7579695700518932,0.7434078753146292,0.014561694737264097,0,2.0,2.0,0.0,,0.2777777777777778,0.3055555555555556,-0.02777777777777779,1.0,0.0173611111111111,0.0142746913580246,0.003086419753086501,0.0
hyperfolder-yfp,sg42,Hyperfolder YFP,sg42,yellow,blue,0.6,0.24,0.36,0.8854625550660793,5.4045296899001665,3.6134206786593697,1.7911090112407968,0,0.7434078753146292,0.4073786470055031,0.33602922830912607,0,2.0,2.0,0.0,,0.3055555555555556,0.4444444444444444,-0.13888888888888884,1.0,0.0142746913580246,0.0243055555555555,-0.0100308641975309,1.0
hyperfolder-yfp,sg50,Hyperfolder YFP,sg50,yellow,blue,0.6,0.25,0.35,0.8898678414096917,5.4045296899001665,3.830023201236357,1.5745064886638094,0,0.7434078753146292,0.3852094038984007,0.35819847141622846,0,2.0,2.0,0.0,,0.3055555555555556,0.5138888888888888,-0.20833333333333326,1.0,0.0142746913580246,0.0295138888888888,-0.015239197530864201,1.0
shardonnay,hyperfolder-yfp,SHardonnay,Hyperfolder YFP,yellow,yellow,0.75,0.6,0.15000000000000002,0.8956521739130435,9.484217162741292,5.4045296899001665,4.079687472841125,0,0.7154842955330971,0.7434078753146292,-0.027923579781532037,1,2.0,2.0,0.0,,0.3055555555555556,0.3055555555555556,0.0,,0.011574074074074,0.0142746913580246,-0.0027006172839506,1.0
turquoise-gl,hyperfolder-yfp,Turquoise-GL,Hyperfolder YFP,cyan,yellow,0.82,0.6,0.21999999999999997,0.9118942731277533,9.058769740879038,5.4045296899001665,3.6542400509788715,0,0.5904691571252658,0.7434078753146292,-0.15293871818936333,1,2.5,2.0,0.5,1.0,0.0694444444444444,0.3055555555555556,-0.23611111111111116,1.0,0.00414737654320985,0.0142746913580246,-0.01012731481481475,1.0
hyperfolder-yfp,usgfp,Hyperfolder YFP,usGFP,yellow,green,0.6,0.45,0.14999999999999997,0.902542372881356,5.4045296899001665,9.993402015243028,-4.588872325342861,1,0.7434078753146292,0.7710822140299445,-0.027674338715315328,1,2.0,2.0,0.0,,0.3055555555555556,0.4444444444444444,-0.13888888888888884,1.0,0.0142746913580246,0.0204475308641975,-0.0061728395061729,1.0
wascfp,hyperfolder-yfp,WasCFP,Hyperfolder YFP,cyan,yellow,0.85,0.6,0.25,0.8908296943231441,8.95642589697827,5.4045296899001665,3.551896207078104,0,0.9870295237928056,0.7434078753146292,0.24362164847817647,0,1.0,2.0,-1.0,0.0,0.0,0.3055555555555556,-0.3055555555555556,1.0,0.0,0.0142746913580246,-0.0142746913580246,1.0
meos2-a69t,irisfp,mEos2-A69T,IrisFP,green,unknown,0.63,0.43,0.2,0.9545454545454546,24.568796152267705,27.397900896741433,-2.829104744473728,1,0.9184118192791216,0.8175333511435918,0.10087846813552981,0,2.0,2.5,-0.5,0.0,0.25,0.2777777777777778,-0.02777777777777779,1.0,0.0127314814814814,0.0208333333333333,-0.008101851851851902,1.0
meos31,irisfp,,IrisFP,unknown,unknown,0.83,0.43,0.39999999999999997,0.9318181818181818,16.088782011447776,27.397900896741433,-11.309118885293657,1,0.8026132590558281,0.8175333511435918,-0.014920092087763681,1,3.0,2.5,0.5,1.0,0.1666666666666666,0.2777777777777778,-0.11111111111111119,1.0,0.0119598765432098,0.0208333333333333,-0.008873456790123501,1.0
meos32,irisfp,,IrisFP,green,unknown,0.84,0.43,0.41,0.9363636363636364,17.84810413334846,27.397900896741433,-9.549796763392973,1,0.6498831797791229,0.8175333511435918,-0.16765017136446891,1,2.0,2.5,-0.5,0.0,0.1666666666666666,0.2777777777777778,-0.11111111111111119,1.0,0.0123456790123456,0.0208333333333333,-0.0084876543209877,1.0
meos4b,irisfp,mEos4b,IrisFP,green,unknown,0.84,0.43,0.41,0.9090909090909091,26.897725176451917,27.397900896741433,-0.5001757202895156,1,0.7719340721479473,0.8175333511435918,-0.04559927899564453,1,2.5,2.5,0.0,,0.16666666666666666,0.2777777777777778,-0.11111111111111113,1.0,0.0061728395061728,0.0208333333333333,-0.0146604938271605,1.0
meos4b-l93m,irisfp,mEos4b-L93M,IrisFP,green,unknown,0.68,0.43,0.25000000000000006,0.9090909090909091,12.08194954117544,27.397900896741433,-15.315951355565993,1,0.6477366636271888,0.8175333511435918,-0.16979668751640298,1,2.0,2.5,-0.5,0.0,0.3333333333333333,0.2777777777777778,0.055555555555555525,0.0,0.0127314814814814,0.0208333333333333,-0.008101851851851902,1.0
katushka,mcardinal,Katushka,mCardinal,red,red,0.34,0.19,0.15000000000000002,0.875,12.895510830843696,13.351363435558552,-0.4558526047148561,1,0.8892649902659326,0.8404676371916979,0.04879735307423472,0,1.5,2.0,-0.5,0.0,0.01388888888888885,0.2222222222222222,-0.20833333333333337,1.0,0.0011574074074074,0.0111882716049382,-0.0100308641975308,1.0
katushka,neptune,Katushka,Neptune,red,red,0.34,0.18,0.16000000000000003,0.8777292576419214,12.895510830843696,10.797801292856716,2.0977095379869795,0,0.8892649902659326,0.6236667585761995,0.2655982316897332,0,1.5,1.0,0.5,1.0,0.01388888888888885,0.0,0.01388888888888885,0.0,0.0011574074074074,0.0027006172839506,-0.0015432098765431998,1.0
katushka,pslssmkate,Katushka,PSLSSmKate,red,red,0.34,0.21,0.13000000000000003,0.8928571428571429,12.895510830843696,51.216645325778,-38.321134494934306,1,0.8892649902659326,0.9510190018593768,-0.06175401159344418,1,1.5,1.0,0.5,1.0,0.01388888888888885,0.1944444444444444,-0.18055555555555555,1.0,0.0011574074074074,0.0092592592592592,-0.0081018518518518,1.0
katushka,tagrfp657,Katushka,,red,unknown,0.34,0.1,0.24000000000000002,0.8794642857142857,12.895510830843696,36.85048010631791,-23.954969275474213,1,0.8892649902659326,1.6003695074712416,-0.711104517205309,1,1.5,1.5,0.0,,0.01388888888888885,0.04166666666666665,-0.0277777777777778,1.0,0.0011574074074074,0.0013503086419753,-0.00019290123456789992,1.0
pcdronpa,kikg,pcDronpa,KikG,green,unknown,0.85,0.68,0.16999999999999993,0.8116591928251121,32.38360257709831,2.300956287916807,30.0826462891815,0,0.8350587049271869,0.6466813378555605,0.18837736707162644,0,4.0,3.0,1.0,1.0,0.0,0.3055555555555556,-0.3055555555555556,1.0,0.0,0.013503086419753,-0.013503086419753,1.0
